Numero_iteracion,Funcion,Funcion_set,Original,Simplificado,RMSE,R2,tiempo
10,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.000 + ((-1.829) * ((((0.227 * X2) + (-1.136)) * sin(((-0.319) * X1))) * (exp(sin((0.631 * X1))) * sin(((-1.994) * X1)))))),(2.077744 - 0.415183*X2)*exp(sin(0.631*X1))*sin(0.319*X1)*sin(1.994*X1),0.16703678820540221,,6.832131862640381
28,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.000 + (1.751 * ((sin((1.995 * X1)) * sin((0.318 * X1))) * (exp(sin((0.633 * X1))) * (((-0.238) * X2) - (-1.192)))))),(2.087192 - 0.416738*X2)*exp(sin(0.633*X1))*sin(0.318*X1)*sin(1.995*X1),0.16711287843964198,,7.082276821136475
26,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.000 + (4.675 * ((sin(((-1.993) * X1)) * (sin((0.460 * X1)) ^ 2)) * (cos(((-0.160) * X1)) * ((-1.104) - ((-0.221) * X2)))))),(5.1612 - 1.033175*X2)*sin(0.46*X1)**2*sin(1.993*X1)*cos(0.16*X1),0.18745450206172104,,6.719945430755615
5,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",((-0.000) + ((-2.625) * (((sin(((-0.459) * X1)) ^ 2) * cos((0.161 * X1))) * ((((-0.393) * X2) + 1.965) * sin(((-1.994) * X1)))))),(5.158125 - 1.031625*X2)*sin(0.459*X1)**2*sin(1.994*X1)*cos(0.161*X1),0.1882802282921663,,6.76558256149292
27,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.001 + ((-0.544) * ((exp((1.271 * sin((0.489 * X1)))) ^ 2) * (sin((1.994 * X1)) * ((-0.663) + (0.133 * X2)))))),(0.360672 - 0.072352*X2)*exp(2.542*sin(0.489*X1))*sin(1.994*X1) + 0.001,0.19400970169178108,,6.23368501663208
13,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.001 + ((-0.284) * ((((-1.292) + (0.258 * X2)) * sin((1.989 * X1))) * (exp((sin((0.491 * X1)) / 0.793)) ^ 2)))),(0.366928 - 0.073272*X2)*exp(2.52206809583859*sin(0.491*X1))*sin(1.989*X1) + 0.001,0.19463930000296656,,5.6263816356658936
11,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.001 + (0.411 * ((exp(sin((0.492 * X1))) ^ 2) * ((((-0.283) * X2) - (-1.413)) * sin((1.993 * X1)))))),(0.580743 - 0.116313*X2)*exp(2*sin(0.492*X1))*sin(1.993*X1) + 0.001,0.21239233238142105,,6.257833957672119
7,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.001 + ((-0.253) * (sin(((-1.993) * X1)) * ((exp(sin((0.493 * X1))) ^ 2) * (((-0.460) * X2) + 2.299))))),(0.581647 - 0.11638*X2)*exp(2*sin(0.493*X1))*sin(1.993*X1) + 0.001,0.21240377855702244,,6.702223539352417
12,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.001 + ((-0.873) * ((sin((1.576 * (1.265 * X1))) * ((-0.666) + (0.133 * X2))) * (exp(sin((0.493 * X1))) ^ 2)))),(0.581418 - 0.116109*X2)*exp(2*sin(0.493*X1))*sin(1.99364*X1) + 0.001,0.21240418349428417,,6.493187427520752
21,(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),"add,sub,mul,square,exp,cos,sin,constant,variable,div",(0.001 + (2.343 * (((((-0.267) * X2) - (-1.337)) * sin((1.991 * X1))) * (sin((0.600 * X1)) + sin(((0.163 * X1) ^ 2)))))),(3.132591 - 0.625581*X2)*(sin(0.6*X1) + sin(0.026569*X1**2))*sin(1.991*X1) + 0.001,0.27573098869566565,,6.732875347137451
